gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,invalid_count_min,invalid_count_avg,invalid_count_max,invalid_count_std,nodes_length_min,nodes_length_avg,nodes_length_max,nodes_length_std,structural_diversity,selection_time,generation_time
0,9,0.5238926174496644,0.2842007625255714,0.30201342281879195,1.0,0.40241448692152915,67,61.68292682926829,2,1.829268292682927,7,6.365853658536586,5.487804878048781,6,9,9.0,9,0.0,1,1.829268292682927,3,0.7036490255940899,0.82,0.0,24.95645761489868
1,0,0.35758389261744966,0.11353229298477423,0.2751677852348994,1.0,0.36016096579476864,54,64.96,2,1.6,6,6.28,4.84,6,0,0.0,0,0.0,1,1.6,3,0.6388765649999399,0.84,0.0004131793975830078,18.53171682357788
2,0,0.3390604026845638,0.10948643684155085,0.2751677852348994,1.0,0.358148893360161,54,65.22,2,1.84,6,6.28,5.56,6,0,0.0,0,0.0,1,1.84,4,0.7655863432556722,0.68,0.000293731689453125,45.11991500854492
3,0,0.34523489932885904,0.13589674340560623,0.2751677852348994,1.0,0.36016096579476864,54,62.08,2,2.18,6,6.52,6.46,6,0,0.0,0,0.0,1,2.18,11,1.4383947969305002,0.84,0.0003097057342529297,141.97079062461853
4,0,0.3578523489932886,0.14019258729784634,0.2751677852348994,1.0,0.36820925553319916,54,56.56,2,2.2,6,6.38,6.46,6,0,0.0,0,0.0,1,2.2,4,0.6388765649999399,0.78,0.0002875328063964844,157.15207719802856
5,0,0.3226845637583893,0.03473995618377557,0.2684563758389261,0.44966442953020136,0.358148893360161,50,55.0,2,2.18,6,6.26,6.48,6,0,0.0,0,0.0,1,2.18,5,0.5955618167335952,0.7,0.0002906322479248047,26.282635927200317
6,0,0.3502013422818792,0.14190585997698085,0.2684563758389261,1.0,0.3661971830985915,50,54.64,2,2.02,6,6.0,5.92,6,0,0.0,0,0.0,1,2.02,3,0.24660966430902956,0.62,0.0004105567932128906,48.5878689289093
7,0,0.3522147651006712,0.143305423150384,0.2684563758389261,1.0,0.3561368209255533,50,54.24,2,2.22,6,6.2,6.54,6,0,0.0,0,0.0,1,2.22,7,0.8873257230439734,0.64,0.00043129920959472656,151.65463304519653
8,0,0.35208053691275176,0.1656356803214777,0.2684563758389261,1.0,0.35412474849094566,50,53.64,2,2.1,6,6.04,6.12,6,0,0.0,0,0.0,2,2.1,4,0.3642156795423418,0.6,0.0004200935363769531,363.51192593574524
9,0,0.34536912751677845,0.1368219859683791,0.2684563758389261,1.0,0.37424547283702214,50,53.28,2,2.1,6,6.14,6.22,6,0,0.0,0,0.0,1,2.1,6,0.6468132241526726,0.78,0.00032210350036621094,148.46515250205994
10,0,0.32711409395973157,0.10062468726879097,0.2684563758389261,1.0,0.386317907444668,50,54.28,2,2.02,6,6.06,6.06,6,0,0.0,0,0.0,1,2.02,3,0.24660966430902956,0.62,0.0002932548522949219,132.32837772369385
11,0,0.31718120805369127,0.029094095197969225,0.2684563758389261,0.44966442953020136,0.3661971830985915,50,55.08,2,2.02,6,6.02,6.02,6,0,0.0,0,0.0,2,2.02,3,0.1414213562373095,0.6,0.0002913475036621094,167.23815321922302
12,0,0.3175838926174497,0.029113595782618823,0.2684563758389261,0.3959731543624161,0.35412474849094566,50,54.48,2,2.08,6,6.08,6.16,6,0,0.0,0,0.0,1,2.08,4,0.3958973274443148,0.62,0.0003173351287841797,194.28802704811096
13,0,0.3135570469798658,0.02897712698946494,0.2684563758389261,0.4093959731543624,0.36418511066398396,50,54.0,2,2.08,6,6.0,6.08,6,0,0.0,0,0.0,2,2.08,3,0.27404751561786966,0.62,0.0003027915954589844,401.1375517845154
14,0,0.31771812080536915,0.0599777746623534,0.2684563758389261,0.6912751677852349,0.352112676056338,50,53.6,2,2.14,6,6.0,6.08,6,0,0.0,0,0.0,2,2.14,3,0.35050983275386566,0.54,0.0003814697265625,512.534227848053
15,0,0.3221476510067114,0.09941951241418097,0.2684563758389261,1.0,0.37826961770623746,50,54.52,2,2.1,6,6.04,6.12,6,0,0.0,0,0.0,2,2.1,3,0.30304576336566325,0.46,0.00028634071350097656,417.63624596595764
16,0,0.3390604026845637,0.13671020680628054,0.2684563758389261,1.0,0.3621730382293763,50,52.6,2,2.18,6,6.08,6.14,6,0,0.0,0,0.0,1,2.18,4,0.5225526045191966,0.54,0.0003180503845214844,442.84704518318176
17,0,0.35060402684563763,0.14488911683646102,0.2684563758389261,1.0,0.36016096579476864,50,53.42,2,2.2,6,6.12,6.28,6,0,0.0,0,0.0,1,2.2,3,0.45175395145262565,0.64,0.00033736228942871094,302.92052388191223
18,0,0.34550335570469803,0.14235935588442536,0.2684563758389261,1.0,0.3561368209255533,50,55.26,2,2.16,6,6.0,6.06,6,0,0.0,0,0.0,1,2.16,3,0.42185208743524005,0.7,0.0003390312194824219,501.8763086795807
19,0,0.33140939597315433,0.10974654577988613,0.2684563758389261,1.0,0.3561368209255533,50,53.96,2,2.2,6,6.02,6.16,6,0,0.0,0,0.0,2,2.2,3,0.40406101782088427,0.64,0.0003085136413574219,346.34518933296204
20,0,0.34026845637583897,0.14259336551478766,0.2684563758389261,1.0,0.35010060362173034,50,53.14,2,2.2,6,6.08,6.3,6,0,0.0,0,0.0,2,2.2,3,0.40406101782088427,0.6,0.0003056526184082031,393.2843379974365
21,0,0.3394630872483221,0.13699227852173904,0.2684563758389261,1.0,0.3621730382293763,50,53.06,2,2.16,6,6.18,6.36,6,0,0.0,0,0.0,1,2.16,4,0.46773444410699716,0.64,0.00031065940856933594,394.47452449798584
22,0,0.3702013422818791,0.1731042016726575,0.2684563758389261,1.0,0.358148893360161,50,53.32,2,2.04,6,6.0,6.0,6,0,0.0,0,0.0,2,2.04,3,0.19794866372215741,0.72,0.00028443336486816406,248.66888737678528
23,0,0.36389261744966445,0.1705030353901325,0.2684563758389261,1.0,0.3621730382293763,50,54.82,2,2.06,6,6.04,6.06,6,0,0.0,0,0.0,1,2.06,3,0.31363569143000214,0.64,0.0003349781036376953,199.86709570884705
24,0,0.318523489932886,0.047593499659674236,0.2684563758389261,0.610738255033557,0.3661971830985915,50,56.24,2,2.08,6,6.06,6.12,6,0,0.0,0,0.0,1,2.08,4,0.3958973274443148,0.6,0.0002987384796142578,162.79799342155457
25,0,0.32026845637583895,0.0992203288814772,0.2684563758389261,1.0,0.3621730382293763,50,55.86,2,2.06,6,6.1,6.16,6,0,0.0,0,0.0,2,2.06,4,0.31363569143000214,0.66,0.00030040740966796875,337.85801005363464
26,0,0.33557046979865773,0.11135277933936182,0.2684563758389261,1.0,0.36418511066398396,50,53.46,2,2.24,6,6.12,6.44,6,0,0.0,0,0.0,2,2.24,6,0.6565214453186319,0.78,0.0002987384796142578,192.22431778907776
27,0,0.3812080536912752,0.19784433520783457,0.2684563758389261,1.0,0.352112676056338,50,56.18,2,2.22,6,6.1,6.3,6,0,0.0,0,0.0,1,2.22,8,0.9100347604933134,0.78,0.00031065940856933594,298.2149934768677
28,0,0.33033557046979867,0.10832048433974921,0.2684563758389261,1.0,0.3561368209255533,50,55.52,2,2.22,6,6.04,6.28,6,0,0.0,0,0.0,2,2.22,3,0.4184519575964803,0.6,0.00028133392333984375,425.97509121894836
29,0,0.34738255033557053,0.16656501261601586,0.2684563758389261,1.0,0.3440643863179075,50,54.82,2,2.26,6,6.16,6.54,6,0,0.0,0,0.0,2,2.26,9,1.046081122229875,0.6,0.00029015541076660156,284.55855441093445
30,0,0.33342281879194635,0.11289093350015998,0.2684563758389261,1.0,0.34607645875251514,50,53.78,2,2.14,6,6.02,6.08,6,0,0.0,0,0.0,2,2.14,3,0.35050983275386566,0.8,0.0002880096435546875,296.12313079833984
31,0,0.3609395973154363,0.1705664261364684,0.2684563758389261,1.0,0.3621730382293763,50,53.14,2,2.16,6,6.0,6.06,6,0,0.0,0,0.0,1,2.16,3,0.42185208743524005,0.74,0.00028896331787109375,274.11041021347046
32,0,0.3206711409395973,0.10008140463949664,0.261744966442953,1.0,0.36016096579476864,51,53.14,2,2.14,6,6.06,6.22,6,0,0.0,0,0.0,2,2.14,4,0.4045657788144656,0.66,0.0002951622009277344,423.5561592578888
33,0,0.34550335570469803,0.16606495288889822,0.261744966442953,1.0,0.3661971830985915,51,53.44,2,2.0,6,6.02,5.98,6,0,0.0,0,0.0,1,2.0,3,0.20203050891044214,0.68,0.00028777122497558594,286.65329909324646
34,0,0.33798657718120806,0.13712156730299485,0.261744966442953,1.0,0.36016096579476864,51,53.86,2,2.16,6,6.16,6.38,6,0,0.0,0,0.0,2,2.16,9,0.9971387638065798,0.64,0.0003066062927246094,231.08918976783752
35,0,0.3256375838926175,0.07102992477790138,0.261744966442953,0.651006711409396,0.3621730382293763,51,53.88,2,2.0,6,6.0,5.88,6,0,0.0,0,0.0,1,2.0,3,0.40406101782088427,0.74,0.0003190040588378906,208.00097727775574
36,0,0.3495302013422819,0.145566988735565,0.261744966442953,1.0,0.35412474849094566,51,55.2,2,2.06,6,6.0,6.0,6,0,0.0,0,0.0,2,2.06,3,0.23989793748209523,0.7,0.00032591819763183594,153.81373000144958
37,0,0.352751677852349,0.142124517259965,0.261744966442953,1.0,0.352112676056338,51,55.94,2,2.06,6,6.0,5.98,6,0,0.0,0,0.0,2,2.06,3,0.23989793748209523,0.72,0.0003044605255126953,132.87743878364563
38,0,0.32550335570469807,0.10029684332632843,0.261744966442953,1.0,0.3440643863179075,51,56.76,2,2.12,6,6.0,5.98,6,0,0.0,0,0.0,1,2.12,3,0.38544964466377263,0.7,0.00029349327087402344,183.67924404144287
39,0,0.33852348993288595,0.1430658407245315,0.261744966442953,1.0,0.36016096579476864,51,55.88,2,2.14,6,6.04,6.08,6,0,0.0,0,0.0,1,2.14,3,0.45220547975269754,0.72,0.00028586387634277344,252.64467573165894
40,0,0.3405369127516779,0.14408012674964094,0.261744966442953,1.0,0.3561368209255533,51,56.18,2,2.24,6,6.0,6.2,6,0,0.0,0,0.0,2,2.24,3,0.43141911058689997,0.58,0.00033211708068847656,213.73582863807678
41,0,0.3390604026845638,0.11405636964659797,0.261744966442953,1.0,0.3561368209255533,51,54.9,2,2.24,6,6.04,6.22,6,0,0.0,0,0.0,2,2.24,3,0.43141911058689997,0.74,0.0003008842468261719,170.58550906181335
42,0,0.3268456375838926,0.09894948410874685,0.261744966442953,1.0,0.3702213279678068,51,55.08,2,2.32,6,6.1,6.46,6,0,0.0,0,0.0,2,2.32,9,1.0388376550113052,0.8,0.00028777122497558594,289.2825016975403
43,0,0.34510067114093956,0.14402559467047438,0.261744966442953,1.0,0.3661971830985915,51,55.8,2,2.1,6,6.04,6.12,6,0,0.0,0,0.0,2,2.1,4,0.3642156795423418,0.72,0.0003044605255126953,323.4363331794739
44,0,0.3404026845637585,0.13653745114130328,0.261744966442953,1.0,0.35412474849094566,51,56.94,2,2.16,6,6.14,6.36,6,0,0.0,0,0.0,2,2.16,4,0.42185208743524005,0.78,0.0004191398620605469,294.2047584056854
45,0,0.34375838926174496,0.14719447419532475,0.261744966442953,1.0,0.3661971830985915,51,58.78,2,2.12,6,6.06,6.18,6,0,0.0,0,0.0,1,2.12,3,0.38544964466377263,0.62,0.0002923011779785156,455.4415421485901
46,0,0.3297986577181209,0.10967362960759937,0.261744966442953,1.0,0.3702213279678068,51,59.2,2,2.12,6,6.06,6.06,6,0,0.0,0,0.0,1,2.12,4,0.4351870346207948,0.62,0.0002911090850830078,375.47486686706543
47,0,0.34228187919463093,0.1426170548750951,0.261744966442953,1.0,0.3843058350100603,51,58.9,2,2.16,6,6.04,6.22,6,0,0.0,0,0.0,2,2.16,3,0.3703280399090206,0.72,0.0003490447998046875,318.24221086502075
48,0,0.3170469798657718,0.05190935681710507,0.261744966442953,0.610738255033557,0.35010060362173034,51,59.82,2,2.2,6,6.04,6.26,6,0,0.0,0,0.0,2,2.2,5,0.5345224838248488,0.76,0.0002942085266113281,393.27654695510864
49,0,0.36778523489932885,0.17774468059202844,0.261744966442953,1.0,0.3722334004024145,51,58.12,2,2.14,6,6.08,6.2,6,0,0.0,0,0.0,1,2.14,3,0.4045657788144656,0.66,0.0003273487091064453,363.11137676239014
50,0,0.33932885906040267,0.13638640766530596,0.261744966442953,1.0,0.36418511066398396,51,58.22,2,2.18,6,6.12,6.18,6,0,0.0,0,0.0,1,2.18,6,0.7475128829686359,0.68,0.0003018379211425781,245.71389317512512
