gen,invalid,valid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,selection_time,generation_time,best_phenotype
0,30,70,0.6195535714285715,0.29477985181006394,0.34375,1.0,0.34375,38,56.542857142857144,2,1.7857142857142858,6,6.3428571428571425,5.428571428571429,5,0.0,11.917774677276611,"bag ( XGB ( n_estimators = 2 , max_depth = 200 ) )"
1,0,100,0.4025446428571429,0.11461144812006598,0.3303571428571429,1.0,0.3303571428571429,31,52.73,2,2.03,6,6.49,6.05,6,0.0001761913299560547,14.76909327507019,bag ( GB ( n_estimators = 50 ) ; voting = soft )
2,0,100,0.3852232142857143,0.08330719589037519,0.3303571428571429,1.0,0.3303571428571429,31,50.7,2,2.21,6,6.53,6.51,6,0.0002665519714355469,21.81224226951599,bag ( GB ( n_estimators = 50 ) ; voting = soft )
3,0,100,0.4028125,0.10865901769716704,0.3303571428571429,1.0,0.3303571428571429,31,49.85,2,2.38,6,6.67,7.14,6,0.00016641616821289062,50.84009075164795,bag ( GB ( n_estimators = 50 ) ; voting = soft )
4,3,97,0.4053571428571429,0.13223331845720307,0.3303571428571429,1.0,0.3303571428571429,31,48.63917525773196,2,2.484536082474227,6,6.742268041237113,7.639175257731959,6,0.0001728534698486328,118.05082392692566,bag ( GB ( n_estimators = 50 ) ; voting = soft )
5,0,100,0.37517857142857136,0.05126322004704578,0.3303571428571429,0.6517857142857143,0.3303571428571429,31,46.69,2,2.42,6,6.67,7.34,6,0.0002586841583251953,57.58155012130737,bag ( GB ( n_estimators = 50 ) ; voting = soft )
6,0,100,0.38669642857142855,0.08717546411328905,0.3303571428571429,1.0,0.3303571428571429,31,44.34,2,2.48,6,6.86,7.77,6,0.00017189979553222656,32.94240665435791,bag ( GB ( n_estimators = 50 ) ; voting = soft )
7,0,100,0.3711160714285714,0.04480619672175231,0.3303571428571429,0.59375,0.3303571428571429,31,44.34,2,2.37,6,6.63,7.24,6,0.00015735626220703125,110.61820411682129,bag ( GB ( n_estimators = 50 ) ; voting = soft )
8,0,100,0.3706250000000001,0.0725854418240732,0.3303571428571429,1.0,0.3303571428571429,31,43.4,2,2.37,6,6.48,7.14,6,0.0001628398895263672,59.39191794395447,bag ( GB ( n_estimators = 50 ) ; voting = soft )
9,0,100,0.36906250000000007,0.07135055728494662,0.3303571428571429,1.0,0.3303571428571429,31,40.8,2,2.55,6,6.57,7.47,6,0.00016808509826660156,45.75841975212097,bag ( GB ( n_estimators = 50 ) ; voting = soft )
10,0,100,0.3810267857142858,0.08475884674417805,0.3258928571428571,1.0,0.3258928571428571,34,39.47,3,2.56,6,6.64,7.59,7,0.00015974044799804688,25.334369659423828,"bag ( XGB ( n_estimators = 1 , max_depth = 50 ) ; voting = soft )"
11,0,100,0.3733928571428571,0.05071051293813719,0.3258928571428571,0.59375,0.3258928571428571,34,37.12,3,2.44,6,6.41,6.95,7,0.00026297569274902344,52.78273606300354,"bag ( XGB ( n_estimators = 1 , max_depth = 50 ) ; voting = soft )"
12,0,100,0.3833035714285715,0.08520594236786493,0.3258928571428571,1.0,0.3258928571428571,34,38.31,3,2.52,6,6.3,6.96,7,0.00017404556274414062,16.422607898712158,"bag ( XGB ( n_estimators = 1 , max_depth = 50 ) ; voting = soft )"
13,0,100,0.36308035714285714,0.035914921922637996,0.3258928571428571,0.6116071428571428,0.3258928571428571,34,39.32,3,2.36,6,6.27,6.69,7,0.00024080276489257812,22.95499849319458,"bag ( XGB ( n_estimators = 1 , max_depth = 50 ) ; voting = soft )"
14,0,100,0.37607142857142856,0.06298320860615574,0.3258928571428571,0.6607142857142857,0.3258928571428571,34,42.37,3,2.29,6,6.25,6.52,7,0.00018167495727539062,19.14138102531433,"bag ( XGB ( n_estimators = 1 , max_depth = 50 ) ; voting = soft )"
15,0,100,0.3751785714285715,0.054255013640234585,0.3258928571428571,0.6607142857142857,0.3258928571428571,34,41.05,3,2.26,6,6.2,6.37,7,0.0002810955047607422,31.258198261260986,"bag ( XGB ( n_estimators = 1 , max_depth = 50 ) ; voting = soft )"
16,0,100,0.3851339285714287,0.0766086387424714,0.3258928571428571,0.6607142857142857,0.3258928571428571,34,40.76,3,2.23,6,6.17,6.32,7,0.00015425682067871094,59.71906113624573,"bag ( XGB ( n_estimators = 1 , max_depth = 50 ) ; voting = soft )"
17,0,100,0.37656249999999986,0.0612026544156829,0.3258928571428571,0.65625,0.3258928571428571,34,41.78,3,2.28,6,6.27,6.53,7,0.00016045570373535156,19.13193988800049,"bag ( XGB ( n_estimators = 1 , max_depth = 50 ) ; voting = soft )"
18,0,100,0.3723660714285715,0.051504373544973864,0.3258928571428571,0.6294642857142857,0.3258928571428571,34,37.77,3,2.24,6,6.26,6.39,7,0.0001583099365234375,32.40209698677063,"bag ( XGB ( n_estimators = 1 , max_depth = 50 ) ; voting = soft )"
19,0,100,0.3712053571428571,0.055577667749047086,0.3214285714285714,0.6339285714285714,0.3214285714285714,43,36.05,2,2.27,6,6.24,6.37,6,0.00026106834411621094,28.299573183059692,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
20,0,100,0.37080357142857145,0.060618424848575936,0.3214285714285714,0.6607142857142857,0.3214285714285714,43,36.98,2,2.22,6,6.28,6.45,6,0.0001678466796875,39.43895101547241,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
21,0,100,0.3770535714285714,0.061631141805958134,0.3214285714285714,0.6339285714285714,0.3214285714285714,43,37.95,2,2.16,6,6.18,6.31,6,0.0001437664031982422,36.147982597351074,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
22,0,100,0.3785267857142857,0.06615973526844568,0.3214285714285714,0.6383928571428572,0.3214285714285714,43,38.07,2,2.14,6,6.18,6.34,6,0.0002548694610595703,14.636235475540161,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
23,0,100,0.3763392857142857,0.08770134451125382,0.3214285714285714,1.0,0.3214285714285714,43,37.13,2,2.1,6,6.14,6.2,6,0.0001552104949951172,11.454109907150269,bag ( XGB ( n_estimators = 3 ) ; voting = hard )
