gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,invalid_count_min,invalid_count_avg,invalid_count_max,invalid_count_std,nodes_length_min,nodes_length_avg,nodes_length_max,nodes_length_std,structural_diversity,selection_time,generation_time
0,12,0.5877852348993288,0.2847001382703181,0.3221476510067114,1.0,0.36820925553319916,87,55.526315789473685,1,1.6842105263157894,6,6.447368421052632,5.342105263157895,4,12,12.0,12,0.0,1,1.6842105263157894,4,0.7747802882245631,0.72,0.0,14.34714126586914
1,1,0.4026845637583893,0.1529200190566232,0.3221476510067114,1.0,0.36820925553319916,87,47.51020408163265,1,1.469387755102041,6,6.551020408163265,4.938775510204081,4,1,1.0,1,0.0,1,1.469387755102041,3,0.5439837932759934,0.7,0.0002930164337158203,42.368544816970825
2,1,0.4041610738255034,0.15444579014819484,0.3221476510067114,1.0,0.36820925553319916,87,50.326530612244895,1,1.3673469387755102,6,6.469387755102041,4.979591836734694,4,1,1.0,1,0.0,1,1.3673469387755102,5,0.7553662894864431,0.64,0.0003101825714111328,46.85952591896057
3,0,0.3822818791946309,0.1307051761413142,0.3221476510067114,1.0,0.36820925553319916,87,53.98,1,1.2,6,6.12,4.36,4,0,0.0,0,0.0,1,1.2,3,0.45175395145262565,0.48,0.00028228759765625,79.50735211372375
4,0,0.35624161073825505,0.036682380582210655,0.3221476510067114,0.4161073825503355,0.36820925553319916,87,46.56,1,1.18,6,6.06,4.16,4,0,0.0,0,0.0,1,1.18,2,0.38808793449160356,0.38,0.00028705596923828125,91.24603152275085
5,0,0.35114093959731546,0.03205890708859471,0.3221476510067114,0.40268456375838924,0.36820925553319916,87,52.36,1,1.16,6,6.1,4.22,4,0,0.0,0,0.0,1,1.16,4,0.5095015571464859,0.38,0.0002808570861816406,88.4731957912445
6,1,0.36429530201342286,0.09757235237284141,0.3221476510067114,1.0,0.36820925553319916,87,53.673469387755105,1,1.3061224489795917,6,6.040816326530612,4.469387755102041,4,1,1.0,1,0.0,1,1.3061224489795917,4,0.5846680551337464,0.4,0.00027871131896972656,92.035475730896
7,0,0.36818791946308727,0.09724839162391394,0.3221476510067114,1.0,0.36820925553319916,87,44.06,1,1.22,6,6.0,4.26,4,0,0.0,0,0.0,1,1.22,2,0.4184519575964803,0.38,0.00030350685119628906,92.63621759414673
8,0,0.35073825503355704,0.03265388635156063,0.3221476510067114,0.4161073825503355,0.36820925553319916,87,49.04,1,1.24,6,6.04,4.36,4,0,0.0,0,0.0,1,1.24,2,0.43141911058689997,0.34,0.000335693359375,88.4235200881958
9,0,0.3777181208053691,0.1316876351817553,0.3221476510067114,1.0,0.36820925553319916,87,46.24,1,1.42,6,6.1,4.72,4,0,0.0,0,0.0,1,1.42,4,0.7024737630368141,0.42,0.00029730796813964844,92.5998842716217
10,0,0.3531543624161074,0.03705014090200629,0.3221476510067114,0.42281879194630867,0.36820925553319916,87,53.42,1,1.36,6,6.0,4.58,4,0,0.0,0,0.0,1,1.36,3,0.59795570104161,0.48,0.00030541419982910156,92.53203868865967
11,0,0.3528859060402684,0.03533772149708266,0.3221476510067114,0.40268456375838924,0.36820925553319916,87,57.44,1,1.3,6,6.0,4.5,4,0,0.0,0,0.0,1,1.3,3,0.5050762722761054,0.34,0.0003082752227783203,93.4372045993805
12,0,0.37194630872483225,0.09655187601931162,0.3221476510067114,1.0,0.36820925553319916,87,52.52,1,1.28,6,6.0,4.34,4,0,0.0,0,0.0,1,1.28,2,0.4535573676110727,0.42,0.0003082752227783203,78.46369528770447
13,0,0.35006711409395974,0.03531910679130819,0.3221476510067114,0.43624161073825507,0.36820925553319916,87,46.88,1,1.34,6,6.1,4.62,4,0,0.0,0,0.0,1,1.34,4,0.6883876458946719,0.38,0.00031065940856933594,92.58239912986755
14,0,0.36187919463087254,0.09691275167785234,0.3221476510067114,1.0,0.36820925553319916,87,47.02,1,1.32,6,6.1,4.62,4,0,0.0,0,0.0,1,1.32,7,0.9133924207511874,0.32,0.0003018379211425781,92.04976487159729
15,0,0.3612080536912752,0.0976982980115304,0.3221476510067114,1.0,0.36820925553319916,87,53.8,1,1.2,6,6.04,4.36,4,0,0.0,0,0.0,1,1.2,3,0.45175395145262565,0.3,0.0003066062927246094,101.57650780677795
16,0,0.34845637583892625,0.033391268362353635,0.3221476510067114,0.4161073825503355,0.36820925553319916,87,49.86,1,1.52,6,6.16,4.98,4,0,0.0,0,0.0,1,1.52,3,0.6464976285134149,0.42,0.0003418922424316406,90.96716046333313
17,0,0.36697986577181213,0.09711332866124249,0.3221476510067114,1.0,0.36820925553319916,87,51.66,1,1.36,6,6.04,4.6,4,0,0.0,0,0.0,1,1.36,3,0.5627918743883488,0.46,0.0003075599670410156,88.2548999786377
18,0,0.3597315436241611,0.09750733220759197,0.3221476510067114,1.0,0.36820925553319916,87,56.34,1,1.42,6,6.04,4.72,4,0,0.0,0,0.0,1,1.42,2,0.4985693819032899,0.46,0.0003104209899902344,108.16893410682678
19,0,0.3610738255033557,0.09814274582781699,0.3221476510067114,1.0,0.36820925553319916,87,52.98,1,1.42,6,6.06,4.78,4,0,0.0,0,0.0,1,1.42,5,0.7583548251421142,0.46,0.00030493736267089844,103.45968103408813
20,0,0.368993288590604,0.09815642170730285,0.3221476510067114,1.0,0.36820925553319916,87,59.96,1,1.32,6,6.12,4.52,4,0,0.0,0,0.0,1,1.32,3,0.5869325309764039,0.4,0.00031495094299316406,85.59947729110718
21,0,0.345503355704698,0.0338840443672514,0.3221476510067114,0.4161073825503355,0.36820925553319916,87,73.54,1,1.26,6,6.02,4.48,4,0,0.0,0,0.0,1,1.26,2,0.44308749769345207,0.32,0.00031304359436035156,111.9024178981781
22,0,0.3495302013422819,0.03829245785103773,0.3221476510067114,0.47651006711409394,0.36820925553319916,87,68.04,1,1.4,6,6.08,4.8,4,0,0.0,0,0.0,1,1.4,3,0.5714285714285714,0.42,0.00031113624572753906,110.36113357543945
23,0,0.3826845637583892,0.13242745132154307,0.3221476510067114,1.0,0.36820925553319916,87,70.3,1,1.42,6,6.12,4.9,4,0,0.0,0,0.0,1,1.42,3,0.5746338674605362,0.54,0.0003147125244140625,104.06505274772644
24,0,0.35758389261744966,0.09786735414913794,0.31543624161073824,1.0,0.36418511066398396,27,66.06,2,1.52,6,6.06,4.94,6,0,0.0,0,0.0,1,1.52,3,0.6141195788629908,0.4,0.00030803680419921875,131.18405532836914
25,0,0.34630872483221464,0.036784401626965696,0.31543624161073824,0.46308724832214765,0.36418511066398396,27,51.34,2,1.78,6,6.04,5.54,6,0,0.0,0,0.0,1,1.78,3,0.5454823740581938,0.52,0.0002987384796142578,93.62565517425537
26,0,0.3610738255033556,0.03736754605926189,0.31543624161073824,0.42281879194630867,0.36418511066398396,27,53.36,2,1.92,6,6.02,5.72,6,0,0.0,0,0.0,1,1.92,3,0.4444671196029727,0.72,0.0002918243408203125,46.43005061149597
27,0,0.3471140939597315,0.03719937530139838,0.31543624161073824,0.42281879194630867,0.36418511066398396,27,50.64,2,2.02,6,6.02,5.96,6,0,0.0,0,0.0,1,2.02,3,0.31879876577744853,0.52,0.0003056526184082031,26.523776054382324
28,0,0.37677852348993285,0.09790389082721049,0.31543624161073824,1.0,0.36418511066398396,27,55.94,2,2.1,6,6.0,6.02,6,0,0.0,0,0.0,1,2.1,3,0.3642156795423418,0.6,0.00034427642822265625,16.623091459274292
29,0,0.361744966442953,0.042430759511607366,0.31543624161073824,0.46308724832214765,0.36418511066398396,27,49.68,2,2.0,6,6.06,5.96,6,0,0.0,0,0.0,1,2.0,3,0.20203050891044214,0.48,0.000278472900390625,4.098674774169922
30,0,0.3734228187919462,0.09807626675789925,0.31543624161073824,1.0,0.36418511066398396,27,49.86,2,2.12,6,6.04,6.1,6,0,0.0,0,0.0,2,2.12,4,0.38544964466377263,0.5,0.00028133392333984375,1.8345026969909668
31,0,0.35906040268456374,0.04208968783966484,0.31543624161073824,0.4697986577181208,0.36418511066398396,27,41.9,2,2.04,6,6.04,5.98,6,0,0.0,0,0.0,1,2.04,3,0.282842712474619,0.52,0.0002791881561279297,2.2711143493652344
32,0,0.35677852348993283,0.044968646645390256,0.31543624161073824,0.46308724832214765,0.36418511066398396,27,38.1,2,2.0,6,6.02,5.94,6,0,0.0,0,0.0,1,2.0,3,0.20203050891044214,0.42,0.00027298927307128906,3.283339500427246
33,0,0.3667114093959731,0.09945357669934232,0.31543624161073824,1.0,0.36418511066398396,27,37.64,2,2.0,6,6.08,5.98,6,0,0.0,0,0.0,1,2.0,3,0.20203050891044214,0.48,0.00027251243591308594,2.3391225337982178
34,0,0.3950335570469798,0.13217224131341646,0.31543624161073824,1.0,0.36418511066398396,27,37.54,2,2.06,6,6.02,6.0,6,0,0.0,0,0.0,2,2.06,3,0.23989793748209523,0.56,0.0002837181091308594,3.624765157699585
35,0,0.3488590604026845,0.036991739771397684,0.31543624161073824,0.4093959731543624,0.36418511066398396,27,38.36,2,2.02,6,6.04,5.98,6,0,0.0,0,0.0,1,2.02,3,0.24660966430902956,0.48,0.00028324127197265625,5.460512399673462
36,0,0.36590604026845625,0.10123546528542819,0.31543624161073824,1.0,0.36418511066398396,27,31.46,2,2.2,6,6.06,6.22,6,0,0.0,0,0.0,2,2.2,3,0.40406101782088427,0.52,0.0002777576446533203,2.8191916942596436
37,0,0.38429530201342277,0.1323411653483666,0.31543624161073824,1.0,0.36418511066398396,27,31.48,2,2.16,6,6.02,6.06,6,0,0.0,0,0.0,1,2.16,3,0.46773444410699716,0.6,0.00027370452880859375,2.163740873336792
38,0,0.36697986577181196,0.09864118931987831,0.31543624161073824,1.0,0.36418511066398396,27,31.88,2,2.2,6,6.04,6.18,6,0,0.0,0,0.0,2,2.2,3,0.40406101782088427,0.48,0.00027370452880859375,1.613370656967163
39,0,0.36590604026845625,0.04200377271937773,0.31543624161073824,0.46308724832214765,0.36418511066398396,27,33.68,2,2.16,6,6.04,6.12,6,0,0.0,0,0.0,1,2.16,3,0.46773444410699716,0.7,0.00028252601623535156,7.692579746246338
40,0,0.3735570469798657,0.10058707899745614,0.31543624161073824,1.0,0.36418511066398396,27,35.96,2,2.26,6,6.02,6.16,6,0,0.0,0,0.0,1,2.26,3,0.5646020812962715,0.56,0.00028896331787109375,4.496197700500488
41,0,0.41006711409395963,0.17853988924021338,0.31543624161073824,1.0,0.36418511066398396,27,37.7,2,2.38,6,6.02,6.24,6,0,0.0,0,0.0,2,2.38,3,0.49031435147801467,0.66,0.0002720355987548828,1.7115058898925781
42,0,0.3609395973154362,0.047519243101442725,0.31543624161073824,0.46308724832214765,0.36418511066398396,27,38.28,2,2.48,6,6.02,6.4,6,0,0.0,0,0.0,2,2.48,3,0.5046720495044484,0.5,0.00027298927307128906,2.5756266117095947
43,0,0.3738255033557046,0.13451814319994798,0.31543624161073824,1.0,0.36418511066398396,27,39.3,2,2.38,6,6.0,6.36,6,0,0.0,0,0.0,2,2.38,3,0.49031435147801467,0.54,0.00027251243591308594,11.453292608261108
44,0,0.36832214765100657,0.1002913641927046,0.31543624161073824,1.0,0.36418511066398396,27,39.48,2,2.32,6,6.02,6.32,6,0,0.0,0,0.0,1,2.32,3,0.5126959555693246,0.58,0.0003037452697753906,3.287186861038208
45,0,0.36791946308724827,0.10074887379256305,0.31543624161073824,1.0,0.36418511066398396,27,41.12,2,2.34,6,6.06,6.3,6,0,0.0,0,0.0,2,2.34,3,0.4785181206984065,0.56,0.0002777576446533203,1.4476375579833984
