gen,invalid,valid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,selection_time,generation_time,best_phenotype
0,27,73,0.604107142857143,0.2756239153803455,0.3392857142857143,1.0,0.3392857142857143,88,59.6986301369863,1,1.7671232876712328,7,6.36986301369863,5.397260273972603,5,0.0,7.77012300491333,stack ( DT ( max_depth = 2 ) )
1,0,100,0.40058035714285717,0.07209746793067912,0.3392857142857143,1.0,0.3392857142857143,88,63.01,1,1.86,7,6.62,5.87,5,0.00024819374084472656,8.196034669876099,stack ( DT ( max_depth = 2 ) )
2,0,100,0.3953571428571429,0.07291784498562022,0.3392857142857143,1.0,0.3392857142857143,88,66.8,1,1.65,7,6.56,5.45,5,0.00014925003051757812,5.431842565536499,stack ( DT ( max_depth = 2 ) )
3,0,100,0.3874107142857142,0.04196229098602599,0.3303571428571429,0.59375,0.3303571428571429,71,71.55,2,1.71,6,6.68,5.68,5,0.00024247169494628906,5.54751181602478,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
4,0,100,0.3940625000000001,0.05070396886384653,0.3303571428571429,0.6116071428571428,0.3303571428571429,71,71.74,2,1.82,6,6.68,5.95,5,0.0002377033233642578,34.77913236618042,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
5,0,100,0.3919196428571429,0.059685663504175555,0.3303571428571429,0.6071428571428572,0.3303571428571429,71,69.29,2,1.73,6,6.49,5.49,5,0.0001609325408935547,12.976654767990112,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
6,0,100,0.39254464285714286,0.09715593522457722,0.3303571428571429,1.0,0.3303571428571429,71,68.74,2,1.71,6,6.59,5.62,5,0.0002474784851074219,4.244000673294067,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
7,0,100,0.3893750000000001,0.05123078597018055,0.3303571428571429,0.6071428571428572,0.3303571428571429,71,69.27,2,1.9,6,6.7,6.03,5,0.00015425682067871094,4.082325220108032,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
8,0,100,0.38651785714285725,0.0528793841961041,0.3303571428571429,0.6205357142857143,0.3303571428571429,71,72.04,2,2.09,6,6.98,6.71,5,0.0002529621124267578,7.3043129444122314,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
9,0,100,0.40125,0.09891648327384726,0.3303571428571429,1.0,0.3303571428571429,71,72.08,2,2.08,6,6.96,6.71,5,0.00014781951904296875,8.686647415161133,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
10,0,100,0.3768749999999999,0.02866321751418193,0.3303571428571429,0.4464285714285714,0.3303571428571429,71,77.97,2,2.0,6,6.77,6.37,5,0.000148773193359375,3.4497106075286865,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
11,0,100,0.3844196428571429,0.0517968545591273,0.3303571428571429,0.6339285714285714,0.3303571428571429,71,78.17,2,2.09,6,6.74,6.43,5,0.00014472007751464844,9.688106298446655,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
12,0,100,0.3912500000000001,0.07765167843173323,0.3303571428571429,1.0,0.3303571428571429,71,78.34,2,2.07,6,6.67,6.45,5,0.00025010108947753906,25.455063343048096,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
13,0,100,0.3796875000000001,0.0366798874346608,0.3303571428571429,0.5669642857142857,0.3303571428571429,71,79.57,2,2.04,6,6.7,6.46,5,0.0001513957977294922,6.157233715057373,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
14,0,100,0.38750000000000007,0.05929270612815711,0.3303571428571429,0.625,0.3303571428571429,71,79.11,2,1.88,6,6.45,5.72,5,0.00015783309936523438,3.4778666496276855,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
15,0,100,0.3879017857142857,0.05726095149129794,0.3303571428571429,0.6607142857142857,0.3303571428571429,71,79.16,2,1.94,6,6.58,6.07,5,0.00014829635620117188,5.543250322341919,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
16,0,100,0.3813392857142857,0.04123211965599793,0.3303571428571429,0.6116071428571428,0.3303571428571429,71,78.69,2,1.92,6,6.5,5.86,5,0.0001614093780517578,8.967173099517822,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
17,0,100,0.39116071428571436,0.07818946320069121,0.3303571428571429,1.0,0.3303571428571429,71,80.0,2,1.7,6,6.31,5.32,5,0.00015878677368164062,10.859122276306152,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
18,0,100,0.38361607142857146,0.08302672522388836,0.3303571428571429,1.0,0.3303571428571429,71,79.28,2,1.68,6,6.24,5.0,5,0.00024127960205078125,3.8025002479553223,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
19,0,100,0.38549107142857153,0.069761160392888,0.3303571428571429,1.0,0.3303571428571429,71,78.61,2,1.72,6,6.26,5.22,5,0.0001494884490966797,4.140732765197754,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
20,0,100,0.37558035714285715,0.04079221376002873,0.3303571428571429,0.6071428571428572,0.3303571428571429,71,81.3,2,1.79,6,6.25,5.34,5,0.00015044212341308594,8.198863744735718,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
21,0,100,0.3916964285714286,0.07764936848436313,0.3303571428571429,1.0,0.3303571428571429,71,84.41,2,1.73,6,6.19,5.07,5,0.00014662742614746094,1.057905912399292,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
22,0,100,0.39267857142857143,0.08090074070698472,0.3303571428571429,1.0,0.3303571428571429,71,87.39,2,1.68,6,6.15,4.94,5,0.00015997886657714844,5.860675811767578,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
23,0,100,0.38120535714285714,0.07827637121238165,0.3303571428571429,1.0,0.3303571428571429,71,85.06,2,1.79,6,6.2,5.27,5,0.0001621246337890625,5.242102861404419,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
24,0,100,0.37549107142857147,0.04693191697549651,0.3303571428571429,0.6160714285714286,0.3303571428571429,71,87.21,2,1.66,6,6.08,4.84,5,0.00015306472778320312,5.761959791183472,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
25,0,100,0.3732142857142856,0.02946428571428571,0.3303571428571429,0.4642857142857143,0.3303571428571429,71,85.75,2,1.63,6,6.25,5.06,5,0.0001690387725830078,16.925089359283447,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
26,0,100,0.3679464285714286,0.036749396947710684,0.3303571428571429,0.59375,0.3303571428571429,71,83.52,2,1.86,6,6.3,5.43,5,0.0002288818359375,1.727407693862915,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
27,0,100,0.38227678571428586,0.07123762144082238,0.3303571428571429,1.0,0.3303571428571429,71,86.49,2,1.98,6,6.39,5.75,5,0.00015234947204589844,1.6117517948150635,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
28,0,100,0.37861607142857145,0.034085018768724266,0.3303571428571429,0.4642857142857143,0.3303571428571429,71,90.0,2,1.69,6,6.26,5.12,5,0.0002338886260986328,3.359600067138672,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
29,0,100,0.3828571428571429,0.07235757474134259,0.3303571428571429,1.0,0.3303571428571429,71,86.33,2,1.77,6,6.31,5.33,5,0.00014472007751464844,5.125341176986694,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
30,0,100,0.4035714285714287,0.12661897990202167,0.3303571428571429,1.0,0.3303571428571429,71,86.2,2,1.82,6,6.4,5.57,5,0.00024080276489257812,8.112513065338135,"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )"
