gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,invalid_count_min,invalid_count_avg,invalid_count_max,invalid_count_std,nodes_length_min,nodes_length_avg,nodes_length_max,nodes_length_std,structural_diversity,selection_time,generation_time
0,16,0.6459060402684564,0.2914222249625241,0.3557046979865772,1.0,0.38832997987927564,98,64.11764705882354,1,1.5588235294117647,6,6.5,5.117647058823529,4,16,16.0,16,0.0,1,1.5588235294117647,3,0.6125543375075284,0.68,0.0,7.322390794754028
1,0,0.44013422818791953,0.17042799254851043,0.3422818791946308,1.0,0.3762575452716298,80,67.48,2,1.92,6,6.7,6.16,5,0,0.0,0,0.0,1,1.92,5,0.8769148144698746,0.86,0.0002894401550292969,18.09469723701477
2,0,0.40510067114093956,0.09991447178009748,0.3422818791946308,1.0,0.38229376257545267,80,73.3,2,1.68,6,6.36,5.32,5,0,0.0,0,0.0,1,1.68,3,0.6527805519311921,0.7,0.0004131793975830078,25.342187881469727
3,0,0.42966442953020134,0.14337612653976525,0.3422818791946308,1.0,0.352112676056338,80,70.64,2,1.62,6,6.22,4.98,5,0,0.0,0,0.0,1,1.62,3,0.6023762469230862,0.7,0.0004031658172607422,26.456143856048584
4,0,0.3873825503355704,0.0574841519767031,0.3422818791946308,0.6241610738255033,0.3480885311871227,80,73.94,2,1.56,6,6.18,4.8,5,0,0.0,0,0.0,1,1.56,4,0.6749149606295838,0.58,0.0003840923309326172,20.106210231781006
5,0,0.36993288590604023,0.04327979724434119,0.3422818791946308,0.6241610738255033,0.3702213279678068,80,75.1,2,1.54,6,6.14,4.8,5,0,0.0,0,0.0,1,1.54,5,0.7879189847507244,0.5,0.00025653839111328125,46.78356623649597
6,0,0.3986577181208053,0.07003059039326488,0.3422818791946308,0.6241610738255033,0.358148893360161,80,73.16,2,1.52,6,6.02,4.5,5,0,0.0,0,0.0,1,1.52,2,0.5046720495044484,0.56,0.00030112266540527344,161.60164785385132
7,0,0.38107382550335567,0.09998234157859727,0.3355704697986577,1.0,0.3802816901408451,64,73.86,1,1.28,6,6.0,4.26,4,0,0.0,0,0.0,1,1.28,2,0.4535573676110727,0.52,0.00034689903259277344,23.886671543121338
8,0,0.38926174496644295,0.09849093330386116,0.3355704697986577,1.0,0.3702213279678068,64,73.92,1,1.1,6,6.0,4.0,4,0,0.0,0,0.0,1,1.1,2,0.30304576336566325,0.46,0.0003082752227783203,20.036784410476685
9,0,0.37449664429530194,0.03543725847635997,0.3355704697986577,0.4563758389261745,0.3702213279678068,64,75.54,1,1.08,6,6.0,3.94,4,0,0.0,0,0.0,1,1.08,2,0.27404751561786966,0.34,0.0002818107604980469,14.887823343276978
